film,number,abstract,starring,name,subjects,cinematography,director,gross,producer,language
Two Evil Eyes,4154028,Two Evil Eyes (Italian: Due occhi diabolici) is a 1990 Italian-American anthology horror film written and directed by George A. Romero and Dario Argento. The two filmmakers had previously worked together on the immensely popular Dawn of the Dead in 1978.,--Adrienne Barbeau--E. G. Marshall--Harvey Keitel--John Amos--Kim Hunter--Madeleine Potter--Martin Balsam--Ramy Zada--Sally Kirkland,Two Evil Eyes,1990 horror films-1990s fantasy films-Films about zombies-Films based on The Black Cat-Films based on works by Edgar Allan Poe-Films directed by Dario Argento-Films directed by George A. Romero-Films scored by Pino Donaggio-Films with screenplays by Dario Argento-Italian serial killer films-Italian supernatural horror films,na,George A. Romero,349618.0,George A. Romero,English
Two Evil Eyes,4154028,Two Evil Eyes (Italian: Due occhi diabolici) is a 1990 Italian-American anthology horror film written and directed by George A. Romero and Dario Argento. The two filmmakers had previously worked together on the immensely popular Dawn of the Dead in 1978.,--Adrienne Barbeau--E. G. Marshall--Harvey Keitel--John Amos--Kim Hunter--Madeleine Potter--Martin Balsam--Ramy Zada--Sally Kirkland,Two Evil Eyes,1990 films-American films-American horror anthology films-American supernatural horror films-Films about animals-Films about cats-Films about zombies-Films based on The Black Cat-Films based on multiple works-Films based on works by Edgar Allan Poe-Films directed by Dario Argento-Films directed by George A. Romero-Films set in Pittsburgh-Films shot in Pittsburgh-Italian anthology films-Italian films,na,Dario Argento,349618.0,Dario Argento,English
Hardware (film),2175063,"Hardware is a 1990 British science fiction horror film starring Dylan McDermott and Stacey Travis. The film, which was written and directed by Richard Stanley (in his feature directorial debut), also features cameos from Carl McCoy, Iggy Pop and Lemmy. Since its release, it has become a cult film. The film is about a self-repairing robot that goes on a rampage in a post-apocalyptic slum. Fleetway Comics successfully sued the film-makers over the screenplay because it plagiarised a short story entitled SHOK! that appeared in 1980 in the Judge Dredd Annual 1981, a spin-off publication of the popular British weekly anthology comic 2000 AD.",--Dylan McDermott--Iggy Pop--John Lynch--Stacey Travis--William Hootkins,Hardware,1990 films-1990s dystopian films-1990s science fiction horror films,na,Richard Stanley (director),5700000.0,Richard Stanley (director),English
Hardware (film),2175063,"Hardware is a 1990 British science fiction horror film starring Dylan McDermott and Stacey Travis. The film, which was written and directed by Richard Stanley (in his feature directorial debut), also features cameos from Carl McCoy, Iggy Pop and Lemmy. Since its release, it has become a cult film. The film is about a self-repairing robot that goes on a rampage in a post-apocalyptic slum. Fleetway Comics successfully sued the film-makers over the screenplay because it plagiarised a short story entitled SHOK! that appeared in 1980 in the Judge Dredd Annual 1981, a spin-off publication of the popular British weekly anthology comic 2000 AD.",--Dylan McDermott--Iggy Pop--John Lynch--Stacey Travis--William Hootkins,Hardware,1990 horror films-1990 independent films-American dystopian films-American films-American independent films-American post-apocalyptic films-American robot films-American science fiction horror films-British films-British independent films-British post-apocalyptic films-British science fiction horror films-Cyberpunk films-English-language films-Films based on 2000 AD (comics)-Films based on British comics-Films directed by Richard Stanley (director)-Films involved in plagiarism controversies-Films scored by Simon Boswell-Films set in the future-Films shot in London-Films shot in Morocco-Films with screenplays by Richard Stanley (director)-Sterilization in fiction,na,Richard Stanley (director),5700000.0,Richard Stanley (director),English
Def by Temptation,5158792,"Def by Temptation is a 1990 American horror film written, produced, and directed by James Bond III and stars Bond, Kadeem Hardison, Samuel L. Jackson, and Bill Nunn. The film take place in New York City in 1990, the date when the movie was released.",--Bill Nunn--Cynthia Bond--James Bond III--John Canada Terrell--Kadeem Hardison--Minnie Gentry--Rony Clanton--Samuel L. Jackson,Def by Temptation,1990 films-1990 horror films-African-American films-African-American horror films-American films-American horror films-American independent films-English-language films-Films set in New York City-Films shot in New York City-Succubi in film-Troma Entertainment films,Ernest Dickerson,na,2200000.0,na,English
Syngenor,10934699,Syngenor is a 1990 B horror/science fiction film that was a sequel to the 1980 film Scared to Death. The film was directed by and written by Michael Carmody and . It features David Gale and .,David Gale--Mitchell Laurance--Starr Andreeff,Syngenor,1990 films-1990 horror films-1990s science fiction horror films-American films-American science fiction horror films,na,na,na,na,English
Tremors (1990 film),433414,"Tremors is a 1990 American western-themed monster horror comedy film directed by Ron Underwood, produced by Brent Maddock, and S. S. Wilson, and written by Maddock, Wilson, and Underwood. Tremors was released by Universal Pictures and stars Kevin Bacon, Fred Ward, Finn Carter, Michael Gross, and Reba McEntire.",--Finn Carter--Fred Ward--Kevin Bacon--Michael Gross--Reba McEntire,Tremors / Bloodrush,1990 action thriller films-1990 comedy films-1990 directorial debut films-1990 films-1990 horror films-1990s comedy horror films-1990s monster movies-1990s science fiction films-American comedy horror films-American films-American monster movies-American science fiction comedy films-American science fiction films-American science fiction horror films-English-language films-Films adapted into television shows-Films directed by Ron Underwood-Films produced by Gale Anne Hurd-Films scored by Robert Folk-Films set in Nevada-Films set in deserts-Films shot in California-Giant monster films-Tremors (franchise)-Universal Pictures films,Alexander Gruszynski,Ron Underwood,1.67E7,Ron Underwood,English
Playroom (film),48552178,"Playroom is a 1990 American horror film directed by Manny Coto in his directorial debut. The film stars Lisa Aliff, Aron Eisenberg, Christopher McDonald, and Vincent Schiavelli. The cinematographer was and the production designer was Vicky Jenson, who later went on to direct Shrek.",Lisa Aliff--Aron Eisenberg--Christopher McDonald--James Purcell--Jamie Rose--Kimberly Beck--Vincent Schiavelli,Playroom,1990 directorial debut films-1990 films-1990 horror films-1990s monster movies-American films-American monster movies-Films directed by Manny Coto,James L. Carter,Manny Coto,na,Manny Coto,English
Ooru Vittu Ooru Vanthu,43464064,"Ooru Vittu ooru Vanthu is a 1990 Indian Tamil-language film, directed by Gangai Amaran and produced by Rani Azhakappan. The film stars Ramarajan, Gauthami, Goundamani and Sangili Murugan in lead roles. The film had musical score by Ilaiyaraaja.",Goundamani--Gouthami--Ramarajan--Sangili Murugan,Ooru Vittu Ooru Vanthu,1990 films-1990 horror films-1990s Tamil-language films-Films directed by Gangai Amaran-Films scored by Ilaiyaraaja-Indian films-Indian horror films,P. S. Nivas,Gangai Amaran,na,Gangai Amaran,http://dbpedia.org/resource/Tamil_language
Maniac Nurses Find Ecstasy,15770494,"Maniac Nurses Find Ecstasy (also known as Bloodsucking Freaks II) is a 1990 Belgium/Hungarian erotic horror film written, directed, and produced by Léon Paul De Bruyn (under the pseudonym Harry M. Love"") and distributed by Troma Entertainment.""",--Agatha Palace--Csilla Farago--Hajni Brown--Nicole Gyony--Susanna Makay,Maniac Nurses Find Ecstasy,1990 films-1990 horror films-American comedy horror films-American erotic horror films-American films-American independent films-Belgian films-Belgian horror films-Belgian independent films-Hungarian films-Hungarian horror films-Hungarian independent films-Troma Entertainment films,na,Léon Paul De Bruyn,na,Léon Paul De Bruyn,English
Bandh Darwaza,12723089,"Bandh Darwaza (Translation: Closed Door) is a 1990 Bollywood horror movie starring Kunika, Manjeet Kullar, Aruna Irani, Anirudh Agarwal and the Afghan actor Hashmat Khan. The film soundtrack was composed by the Anand–Milind brothers.",Hashmat Khan--Aruna Irani--Chetana Das--Kunika--Manjeet Kullar,Bandh Darwaza,1990 films-1990 horror films-1990s Hindi-language films-Films scored by Anand–Milind-Hindi-language horror films-Indian films-Indian horror films,na,Shyam Ramsay,na,Shyam Ramsay,Hindi
Buried Alive (1990 TV film),36036213,"Buried Alive is a 1990 American made-for-television horror thriller film directed by Frank Darabont and starring Tim Matheson, Jennifer Jason Leigh, William Atherton and Hoyt Axton. The film received mixed reviews from critics, and has often been overlooked in Darabont's directorial catalogue due to the success of his later films.",Hoyt Axton--Jennifer Jason Leigh--Tim Matheson--William Atherton,Buried Alive,1990 films-1990 horror films-1990 television films-American films-American films about revenge-American horror thriller films-English-language films-Films directed by Frank Darabont-Films scored by Michel Colombier-Horror television films-USA Network original films,na,Frank Darabont,na,Frank Darabont,English
Adhisaya Manithan,35986782,"Adhisaya Manithan (English: Mysterious Human) is a 1990 Tamil Slasher film, produced by Thakkali Srinivasan and directed by Velu Prabhakaran. It is a sequel to Nalaya Manithan (1989). The film has Gouthami in the lead role, among others. The movie starts with the climax fight sequence from Nalaya Manithan.",Ajay Rathnam--Chitra--Gouthami--Nizhalgal Ravi,Adhisaya Manithan,1990 films-1990 horror films-1990s Tamil-language films-1990s slasher films-Films directed by Velu Prabhakaran-Indian films-Indian horror films-Indian sequel films-Indian slasher films,na,Velu Prabhakaran,na,Velu Prabhakaran,Tamil
Pledge Night,25817015,"Pledge Night is a 1990 American slasher film directed and edited by Paul Ziller. Its plot follows a college fraternity that incurs the wrath of a deceased pledge named Sid, who died during a hazing years prior. The film's soundtrack is provided by the American heavy metal band Anthrax, and the film also features the band's lead singer Joey Belladonna as a young version of Sid.",--Joey Belladonna--Shannon McMahon--Todd Eastland--Will Kempe,Pledge Night,1990 films-1990 horror films-American films-American independent films-American slasher films-Films about fraternities and sororities,na,Paul Ziller,na,Paul Ziller,English
Deadly Manor,62874781,"Deadly Manor (also known as Savage Lust) is a 1990 Spanish-American slasher film directed by José Ramón Larraz and starring Clark Tufts, Greg Rhodes, and Claudia Franjul. It follows a group of teenagers who seek refuge in an abandoned mansion inhabited by a psychotic killer.",--Clark Tufts--Claudia Franjul--Greg Rhodes--Mark Irish,Deadly Manor,1990 films-1990 horror films-1990s slasher films-American films-American films about revenge-American slasher films-Films directed by José Ramón Larraz-Films set in abandoned houses-Films shot in New York (state)-Spanish films about revenge-Spanish slasher films,na,José Ramón Larraz,na,José Ramón Larraz,English
Demon Wind,28715960,"Demon Wind is a 1990 American horror film directed by Charles Philip Moore. The film concerns a group of friends who travel to an old farm, and soon find they can't leave as a mysterious fog sets in.",Eric Larson--Francine Lapensée--Jack Forcinito--Mark David Fritsche--Rufus Norris--Sherry Leigh--Stephen Quadros,Demon Wind,1990 films-1990 horror films-1990s monster movies-American films-American monster movies,Thomas L. Callaway,na,na,na,English
Baby Blood,16636044,"Baby Blood (titled The Evil Within in the United States) is a French horror film directed and co-written by Alain Robak, and starring Emmanuelle Escourrou and Jean-François Galotte. The film is about a pregnant woman named Yanka whose womb is invaded by a parasite. The organism transforms her fetus into a monster that desires human blood. Yanka heeds the demand of blood for the creature until it requests to be carried to the sea where it was originally spawned.",Christian Sinniger--Emmanuelle Escourrou--Francois Frapier--Jean-François Gallotte,Baby Blood,1990 films-1990 horror films-1990s monster movies-Body horror films-Fictional parasites and parasitoids-Films about cannibalism-French-language films-French films-French horror films-French pregnancy films-Rape and revenge films,na,na,na,na,French
Pale Blood,46810573,"Pale Blood is a 1990 direct-to-video vampire film directed by V.V. Dachin Hsu and Michael W. Leighton. It was written by Hsu and Takashi Matsuoka, and produced by Omar Kaczmarczyk and Leighton. The film starred George Chakiris, Wings Hauser and Pamela Ludwig, and featured music and performance by the punk rock band Agent Orange.",Pamela Ludwig--George Chakiris--Wings Hauser,Pale Blood,1990 films-1990 horror films-Vampires in film,na,na,na,na,English
